,DATE,STAR,LIKE,REVIEW
93,2020-3-13,별표 5개 만점에 1개를 받았습니다.,2,로그인안됌 앱별로임 한달이지나도 로그인이 안됌ㅋㅋㅋㅋ진짜심각한앱인듯
94,2019-9-29,별표 5개 만점에 5개를 받았습니다.,1,자동회전 가로 보기서세로보기가안돼요
95,2020-4-12,별표 5개 만점에 1개를 받았습니다.,0,아니 업데이트가 아예 안되요; 앱이 너무 불안정합니다.
96,2020-1-27,별표 5개 만점에 1개를 받았습니다.,2,최악이네.. 이체가 안되요 입금자명 확인이 안되서 넘어갈수가없네요...
97,2020-1-27,별표 5개 만점에 1개를 받았습니다.,1,비대면 계좌 개설도 중간에 안되고 이유도 설명도 없네요...
98,2019-7-9,별표 5개 만점에 5개를 받았습니다.,1,매매하기 좋게 화면구성 잘 되어 있네요
99,2020-6-8,별표 5개 만점에 2개를 받았습니다.,2,계속 토큰오류라 뜨면서 실행이 안됩니다...
100,2020-4-10,별표 5개 만점에 1개를 받았습니다.,2,여러모로 불친절하고 모르면 꺼지던가(?)라고 말하는 느낌의 어플
101,2019-8-5,별표 5개 만점에 1개를 받았습니다.,2,별 1개도 아깝다 ㅋㅋㅋㅋㅋ 증권사 어플 중 진짜 최악인듯 인증사진에서 강제종료... 뭐 어디 돈백주고 외주 맡기는건가 개판이네
102,2020-4-14,별표 5개 만점에 1개를 받았습니다.,2,아놔~ 업데이트 하고 차트 설정한거 다 날아가네요 재설정해도 날아가고
103,2018-10-1,별표 5개 만점에 3개를 받았습니다.,3,업데이트는 무조건하지말고 선택적으로 할 수 있으면 합니다!!!
104,2019-1-25,별표 5개 만점에 5개를 받았습니다.,1,쉽고 편한 앱이라 아주만족합니다
105,2020-4-12,별표 5개 만점에 5개를 받았습니다.,0,로그인도잘되고 계좌조회 잘보이네요
106,2020-6-15,별표 5개 만점에 1개를 받았습니다.,1,쓰기편하진않네요 업데이트도 자주있어서 귀찮음
107,2020-2-10,별표 5개 만점에 1개를 받았습니다.,0,업데이트 하고 나서 재접속이 잘안돼요.
108,2020-3-7,별표 5개 만점에 1개를 받았습니다.,0,직관성 너무 떨어짐. 제발 좀 고쳐주세용...
109,2020-6-18,별표 5개 만점에 1개를 받았습니다.,1,매우 불안정하고 버그 에러 자주뜸 수백 수천만 거래하는 프로그램을 it개발자들은 도대체 어떻게 운영하길래 개판이냐? 동네 토토사이트냐
110,2020-9-9,별표 5개 만점에 3개를 받았습니다.,6,개선 감사합니다 근데 추가로 해외주식 차트가 조작이 안 돼요 개선해주세요
111,2020-2-1,별표 5개 만점에 1개를 받았습니다.,1,어플을 만들거면 제대로 만들든가 이체도 안되고 툭하면 먹통이네 ㅉㅉ
112,2019-7-5,별표 5개 만점에 2개를 받았습니다.,2,화면캡쳐을할수없어 불편합니다
113,2019-2-24,별표 5개 만점에 5개를 받았습니다.,1,투자와분석을 실시간으로 알려줍니다~^^
114,2020-5-9,별표 5개 만점에 1개를 받았습니다.,0,살면서 이렇게 답답한 금융어플 처음 써봅니다. 욕하면서 씁니다. 사실 별 하나도 아깝네요.
115,2018-11-3,별표 5개 만점에 2개를 받았습니다.,1,로딩 문제가 자주 일어남
116,2020-1-7,별표 5개 만점에 1개를 받았습니다.,2,자꾸 업데이트 중 화면만 뜨고 안열려요
117,2020-4-14,별표 5개 만점에 1개를 받았습니다.,0,업로드 하라고 해서 ㅡㅡ 하루종잏 다운로드 대기중입니다 도대체 무슨 일입니까 거래도 못하고 손해배상 청구합니다
118,2020-4-1,별표 5개 만점에 3개를 받았습니다.,1,가로보기 이후 세로로 보면 화면이 짤립니다 노트9
119,2020-4-4,별표 5개 만점에 1개를 받았습니다.,0,체크카드조회도 안되요. 그나마 하나되던 조회도 안되니 답답하네요
120,2019-12-21,별표 5개 만점에 4개를 받았습니다.,0,창이 복잡하지않고 한눈에 들어옴
121,2020-1-6,별표 5개 만점에 1개를 받았습니다.,5,간편인증 무한루프.. 업데이트할때 테스트 안해보고 업데이트 하나요?
122,2019-4-15,별표 5개 만점에 1개를 받았습니다.,5,와...이 아침에 먹통이네...진짜 개판이다 교보증권
123,2018-11-3,별표 5개 만점에 3개를 받았습니다.,0,차트 가로보기 기능이 왜 없나요?
124,2020-2-13,별표 5개 만점에 1개를 받았습니다.,0,제공되는 서비스 엉망
125,2020-2-23,별표 5개 만점에 1개를 받았습니다.,0,업데이트하고 로그인이 안돼요 ㅠㅠㅠㅠㅠ
126,2020-2-10,별표 5개 만점에 1개를 받았습니다.,0,로딩이 오래걸림
127,2020-2-10,별표 5개 만점에 1개를 받았습니다.,0,업데이트 안되어 매도 못함
128,2019-4-24,별표 5개 만점에 1개를 받았습니다.,2,공인인증 로그인이 안되요!!!!!!
129,2019-3-23,별표 5개 만점에 1개를 받았습니다.,2,자꾸 왜 바꾸는지 이해가 안대네 핸드폰 잘 못 하는 사람 생각도 해야지
130,2020-9-4,별표 5개 만점에 2개를 받았습니다.,0,종목별 메모입녁기능이 너무 불편합니다
131,2020-6-7,별표 5개 만점에 1개를 받았습니다.,0,노트5는 접속도 못하네요..
132,2018-9-28,별표 5개 만점에 1개를 받았습니다.,2,앱이 생성이 안되서 사용시마다 플레이스토어로 들어가는 최악 교보시스템임
133,2019-6-11,별표 5개 만점에 1개를 받았습니다.,1,어플에돈좀쓰자...너무심각하네
134,2019-8-3,별표 5개 만점에 5개를 받았습니다.,5,감사합니다! 교보증권 최고입니다~
135,2019-5-31,별표 5개 만점에 5개를 받았습니다.,0,실시간 잘 보고 있어요
136,2019-8-5,별표 5개 만점에 2개를 받았습니다.,0,일봉이 정확하지 않습니다.
137,2019-8-5,별표 5개 만점에 1개를 받았습니다.,5,사용할때마다 업데이트해요? 넘 번거롭네요ㅜ.ㅜ
138,2019-2-5,별표 5개 만점에 3개를 받았습니다.,0,해외선물거래시 스탑주문이 체결되지않은이유가먼가요?
139,2019-3-22,별표 5개 만점에 5개를 받았습니다.,0,편리하고 좋아졌네요~
140,2020-3-10,별표 5개 만점에 1개를 받았습니다.,0,업데이트 3시간 지났는데도 안끝나요 너무 불편해요
141,2019-2-25,별표 5개 만점에 5개를 받았습니다.,3,빠르고 편안하네요
142,2019-9-22,별표 5개 만점에 4개를 받았습니다.,0,화면캡쳐 되게 해주세요
143,2020-3-27,별표 5개 만점에 1개를 받았습니다.,0,탭이 너무 복잡해요
144,2019-3-30,별표 5개 만점에 3개를 받았습니다.,3,차트 캡쳐 되게 해달라니깐유
145,2020-4-11,별표 5개 만점에 1개를 받았습니다.,1,잘되다가..다시 깔아서 바이오 인증 하려니까 없는 사용자라고 하네요ㅡㅡ
146,2019-4-28,별표 5개 만점에 1개를 받았습니다.,2,접속계속안되짜증나네요
147,2020-2-4,별표 5개 만점에 1개를 받았습니다.,1,아니 비번을 하나만치게하던가 들어갈때마다 인증서 비번이랑 그냥비번 둘다 쳐야되니까 귀찮아죽겠네 그리고 금융이랑 주식 분리좀 해서 어플만들지 짬뽕시켜놔서 보기불편해죽겠어요 만든사람 에휴 말을말자
148,2020-4-13,별표 5개 만점에 1개를 받았습니다.,2,업데이트후 차트설정해놓은게 자꾸초기화됩니다
149,2019-8-3,별표 5개 만점에 5개를 받았습니다.,1,보기 편하고 좋아요
150,2019-12-23,별표 5개 만점에 1개를 받았습니다.,0,다른 증권사 보다 어렵고 ..
151,2021-1-30,별표 5개 만점에 1개를 받았습니다.,0,인거 왜안되나요? ㅡㅡ
152,2019-10-24,별표 5개 만점에 1개를 받았습니다.,3,왜 자주 업데이트를 해야하야하나요?간혹 불편할때가 있네요.이용자를 최소 불편하지 않도록 하세요
