,DATE,STAR,LIKE,REVIEW
48,2021-3-19,별표 5개 만점에 5개를 받았습니다.,4,"처음부터 국민은행만 이용해서 KB스타뱅킹 이용하는데 언제어디서나 안심하고 이체할수 있고 다양한서비스가 있어서 정말 편해요 ^^ KB스타뱅킹 없었을때는 항상 은행에 직접 가거나 집에서 인터넷뱅킹을 해야해서 불편했는데 KB스타뱅킹과 함께하니까 넘넘 편하네요~♡♡ 안심도 되고 조회, 이체 등등 다양한 서비스까지 편리하게 이용가능하니까 KB스타뱅킹 정말 좋아요~ 다양한 서비스가 있어서 이용이 더 간편해졌네요 ^^"
49,2021-3-30,별표 5개 만점에 5개를 받았습니다.,1,"간단한 메뉴구성으로 편하게 원하는 업무를 볼 수 있어서 좋아요👍 다른금융 탭 추가로 타은행 계좌도 한눈에 관리할 수 있게 되어 마음에 들고, 전체메뉴도 STEP별 메뉴 선택하면 단계별로 내용 확인해 가면서 메뉴를 찾아갈 수 있는점이 보기 쉽게 되어 있는것 같습니다."
50,2021-3-23,별표 5개 만점에 4개를 받았습니다.,1,"주거래 은행이여서 자주, 오래 사용하는 어플입니다 주로 사용하는건 이체구요 든든간편인증으로 이체가 편리합니다 그외 기능을 사용 할 일이 없어 다른 부분들에 대해선 잘모르지만 이 어플로 설정할 수 있는 부분들이 많은거 같은데 찾기가 어려운 것도 있고 (예: 문자알림서비스 해지등) 고객센터 전화시 어플에서 설정 가능하다 라는 안내를 들은적도 많습니다 국민은행이 어플이 다양하게 많은거 같은데 사람들이 주로 사용하는 기능들이 모인 통합어플이 있었음 하는생각도 합니다 그래도 다른은행 어플에 비해 사용하기 편리합니다 수고하세요"
51,2021-4-2,별표 5개 만점에 1개를 받았습니다.,2,"잘쓰다가 무슨일인지 모르겠네요 갑자기 거래중 오류가 생겼다며 거래 결과를 반드시 확인해달라는데 뭔가해서 지웠다 다시깔았죠 그래도 동일한 오류가 납니다 심지어 지금은 다시깔리지도 않는군요 보니 kb알림도 동일해요 하....거래해야하는데 손해봤어요 지금 무슨 은행어플이 이런가요,그리고 시간이 흘러가면 모든 사람들도 다 죽어갑니다 그건 공통적인 이치에요 ,고객들의 소중한 시간을 이런 공지도 없어서 어처구니없이 시간소비를 하게 하는게 말이나 되나요 지금? 어플초기에 들어가면 시정중이라고 창을 띄우시던지 하셔아죠 은행업무시간 지났다고 쫑이란...전체 리뷰"
52,2021-3-19,별표 5개 만점에 4개를 받았습니다.,1,타은행 앱을 먼저 사용하다가 은행 지점 방문할 일이 있어 갔다가 kb스타뱅킹 설치해줘서 사용하게 됐는데 모든 계좌를 자동 조회해주셔서 잠자고 있는 휴면통장을 찾아 냈어요~~ㅎㅎ 오래 거래 안 하던 계좌에 꽤 많은 잔액을 발견해서 횡재한 기분이었어요~ 멀리 타은행 방문할 필요없이 바로 kb계좌로 이체해주시더라구요^^ 지문 로그인도 편리하고 자주 거래하는 계좌로 빠른 이체도 되어 간편해요
53,2021-3-29,별표 5개 만점에 5개를 받았습니다.,1,"아주 편리합니다. 솔직히 이 어플하나로 은행 갈일이 정말 줄어듭니다. 적금도 쉽게 넣을수있게 되어있고,다른은행 연동까지...지문인식 하나로 굉장히 편리합니다. 정말오래사용했지만 오류 한번 안 겪었으니,별 5개 아깝지않네요."
54,2021-3-18,별표 5개 만점에 5개를 받았습니다.,8,주거래 은행이 국민은행이라 매일 이용하고 있는데 한눈에 보기에도 편하고 메뉴 분류 화면 구성도 좋아요~ 접속도 빠르고 불편한 점 없이 잘 사용하고 있습니다~ 타은행도 사용하고 있지만 kb국민은행 스타뱅킹 어플이 이벤트도 다양하고 제일 편리하고 좋아요~ 저한테는 최고의 은행앱입니다~ 든든하고 만족스럽습니다!!
55,2021-3-18,별표 5개 만점에 4개를 받았습니다.,1,"국민은행 웹 잘 사용하고 있습니다. 은행거래를 시작하면서 쭉 사용하고 있는데, 일반적 은행업무를 처리함에 있어 불편함은 딱히 느끼지 못하고 있어요. 다만 이벤트 참여시 설치해야하는것들이 많아 번거롭네요. 모바일 인증서 발급 후엔 거액이체도 한번에 되고 간편해서 좋아요. 이번에 계좌통합관리도 신청했어요. 계속 잘 사용할것 같아요"
56,2021-3-28,별표 5개 만점에 4개를 받았습니다.,1,"금융어플의 중요한 부분 중 하나는 속도보다는 보안과 안전유지에 있을 것이다. 이에 국내금융 어플들처럼 터치속도는 빠르게 작동되는 체감을 느끼기는 어렵지만, 오픈뱅킹의 편리함이 계속 사용하게끔 한다. 그럼에도 속도 문제와 초기 가입시에 인증문제는 조금 더 개선되어야 할 것이다."
57,2021-3-24,별표 5개 만점에 5개를 받았습니다.,1,인증서 로그인도 편하고 로그인 방식이 다양해서 너무 좋아요.메뉴 하나하나 찾으려면 금방 찾을수 있어서 편리해요.제가 자주쓰는 계좌는 여러가지 절차를 거치지 않고 이체가 되어서 정말 편리해요.굳이 은행에 가지 않아도 업무처리 할수 있어서 그게 가장 마음에들고 저에게는 꼭 필요한 앱입니다.
