,DATE,STAR,LIKE,REVIEW
99,2021-1-13,별표 5개 만점에 4개를 받았습니다.,3,"모든 결제, 송금을 페이코로 쓰고 있습니다. 이 앱은 정말 많은 기능이 담겨있습니다. 그러나 사용자가 그 내용을 찾기 비교적 어렵습니다. UI가 아쉽습니다. 그러나 기능을 이해한다면 최고의 플랫폼입니다."
100,2021-1-27,별표 5개 만점에 4개를 받았습니다.,0,만 14세 미만이 보호자 동의를 받고 회원가입 절차를 밟던데 만약 제가 결제할 때 보호자 동의할 때 사용했던 전화번호로 연락이 가거나 알림이 가나요????? 최대한 빨리 답변 부탁드릴게요
101,2021-2-24,별표 5개 만점에 1개를 받았습니다.,0,전자금융 이용약관 동의 체크했는데도 계속 하라고 뜹니다 좀 확인좀 해주세요ㅡㅡ
102,2021-3-1,별표 5개 만점에 2개를 받았습니다.,0,교통카드가 갑자기 안되네요...
103,2021-1-14,별표 5개 만점에 1개를 받았습니다.,1,컴터로 한게임하면서 머니충전하려해도 페이코로 결제시 왜 앱으로 결제하겠큼하는지?? 백만배캐불편... 더욱이 앱창 결제 창 클릭이안되는지...인증창버벅거려 클릭도안됨 개떡같이만들고 뭐하자는건지... 계속 써보지만 최악임.
104,2021-1-11,별표 5개 만점에 1개를 받았습니다.,9,기프티콘 환불이 계속안돼요 ㅡㅠㅠ 최신버전으로 업데이트했는데 계속 최신버전으로 업데이트하라네요 지웠다가 다시깔았는데도 업데이트가 필요하다는데 어떡하죠;;
105,2021-1-20,별표 5개 만점에 3개를 받았습니다.,1,원래 잘 쓰고 있었는데 저번주에 페이코로 결제했다가 품절되서 2만원 좀 넘게 환불을 받아야되는데 아직도 돈이 안 들어왔어요 ㅠㅠ 기업 전화는 등록도 안 되어있더고 뜨고요.
106,2021-1-17,별표 5개 만점에 3개를 받았습니다.,5,적립포인트랑 복합결제되던거 막혀서 불편해졌네요 바꾸신 이유가 있겠지만 그 덕에 자주 쓰게됐었는데... 다시 바꿔주실순없겠죠?
107,2021-1-21,별표 5개 만점에 1개를 받았습니다.,4,결제가 안되요 앱스토어에서 유료앱 구매하려고 카드등록 계좌등록 다 해보고 페이코로 결제하려는데 안됩니다. 정기결제 어쩌구하는데 그냥 결제도 안되는 쓰레기앱인건 잘알겠어요..
108,2021-1-11,별표 5개 만점에 1개를 받았습니다.,6,온누리 상품권 사용하려 클릭하면 '데이터를 불러오지 못했습니다 잠시 후 다시 사용해주세요' 이 메세지가 계속뜨네요
109,2020-11-26,별표 5개 만점에 1개를 받았습니다.,2,언제부턴가 제로페이 상품권 메뉴에서 계속 오류가 납니다. 데이터를 불러올 수 없다고.. 고객센터에 문의해도 삭제하고 재설치 하라네요. 재설치하면 그때 한번 되긴합니다. 쓸때마다 삭제 재설치를 반복하라는 말이죠? 상품권 남은 금액 때문에 몇번씩 이걸 반복하는데..잡다한 메뉴 추가나 디자인 개선보다 오류 개선이 시급한것 같네요.
110,2020-12-16,별표 5개 만점에 1개를 받았습니다.,5,쿠폰을 선착순으로 발급하길래 당연히 쿠폰 발급받았으면 쓸수있는건지 알았는데 결제했더니 적용안됨. 선착순으로 발급받은 쿠폰 사용도 또 선착순이라고 답변받음. 장난하나.. 소비자를 이런식으로 기만하네? 소비자보호원에 민원 넣어봐야겠다. 소비자를 이딴식으로 기만하는 업체 이용하지 말고 다른 좋은 결제수단많으니 다른 업체 이용하길 적극 권장함.
111,2020-12-21,별표 5개 만점에 2개를 받았습니다.,4,제로페이 모바일 상품권 메뉴를 누르면 데이타를 불러오지 못했다는 메세지가 두 달동안 떠서 충전 후 한번도 사용하지 못했습니다. 앱 업뎃 삭제 재부팅 하라해서 했는데 안되고 지금 앱 업데이트 다시 하고 했는데도 그대로인데 왜 이러는건가요? 언제 고쳐지는건가요? 꼭 답변 바랍니다.
112,2021-3-15,별표 5개 만점에 1개를 받았습니다.,6,포인트 복합결제 다 막아놧네요? 요기요에서도 안되네 ㅋㅋㅋ
