,DATE,STAR,LIKE,REVIEW
45,2021-2-19,별표 5개 만점에 2개를 받았습니다.,2,갑자기 오프라인 바코드결제 인식 안되고 온라인모바일 페이판결제 했는데 안됨. 어플지웠다 깔아도 안됨. 어쩌다 되다안되다 지멋대로 카드문제 통장 문제 없는데. 지멋대로 아오. 신한쓰려면 카드 가지고 다녀야함 제엔장.
46,2021-4-4,별표 5개 만점에 1개를 받았습니다.,0,"갑자기 네트워크 오류>재설치2회반복>,이제는 블랙화면만 도데체 왜이러는건에요? 카드없이 폰만 들고 나갔다가 봉변당하네요,,,,,,"
47,2021-3-29,별표 5개 만점에 1개를 받았습니다.,0,앱에 들어가면 몇 주째 터치가 하나도 안 먹힙니다. 어떤 기능도 사용할수없어 삭제합니다 어플을 다시 깔았더니 다시 메뉴 터치가 가능해졌습니다.
48,2021-4-2,별표 5개 만점에 1개를 받았습니다.,2,궁금한데 이렇게 많은 사람이 안되는데 롤백을 하고 버그를 고친후 다시 올려야하는거 아닌가요 유저한테 다른 앱 업데이트하면 해결된다고 책임 떠넘기는건 좀 아닌거 같은데 금융앱이 이러면 손실 어마어마 할텐데 이해가 안가네요
49,2021-2-24,별표 5개 만점에 1개를 받았습니다.,3,앱이 계속 끊어지고 멈춰서 앱데이터 삭제했는데 신한카드회원이 아닙니다. 그냥 신한페이머니만 사용하는 사용자인데 로그인도 없고 가입밖에 없는데 재가입하면 있던 페이머니 다 날아가는거 아닌가요? 아니면 원래 그냥 로그인없이 재가입하면 되는건가요? 페이머니회원은 로그아웃도 못하고 방식이 좀 이상하네요. 답변 좀 해주세요.
50,2021-3-22,별표 5개 만점에 1개를 받았습니다.,0,네트워크 오류라고 떠서 카드결제가 안되길래 업데이트 했는데 같은 증상이 이미 리뷰로 많이 올라와있어서 제거후 재설치 했더니 그이후 아예 실행이 안됩니다. 카드결제를 못하고있네요 빠른 해결 바랍니다
51,2021-3-16,별표 5개 만점에 1개를 받았습니다.,1,"업데이트 한뒤로 먹통임. 클릭만 되고 스크롤 기능도 안먹고 계속 먹통이고, 고객센터 접수가능 기능도 없음. 모바일 문의접수 따윈 없음. 서비스부분은 클릭조차 안먹고, 몇일동안 시도해도 안됨. 주거래를 바꾸는게 더 빨리 해결될듯"
52,2021-2-22,별표 5개 만점에 1개를 받았습니다.,7,비밀번호 5회 오류 저만 그런게 아니구만요. 일주일전에 비밀번호 초기화 오늘또 비번 포기화 왜 그런지 원인부터 찾으셔야 되는거 아닌가요? 이거 하도 많이 전화 오니 상담원 묻지도 따지지도 않고 비번 초기화 오류가 어디서 일어나는지 알아 내야 되는거 아닙니까? 신한은행이 동네 은행입니까?? 뎃글도 성의있게 달아주세요 ctr+c ctr+v하지 마시고
53,2021-4-3,별표 5개 만점에 1개를 받았습니다.,0,미친 개발자 ㅅㅋ들아 호환성 확인도 안 하고 업데이트를 하냐? 왜 잘 되던게 결제허기를 하면 까만화면만 나오냐? 무슨 관공서 인증하는것도 아니고 백투더 2000년으로 돌아가고 있네 아 빡쳐
54,2021-2-3,별표 5개 만점에 1개를 받았습니다.,3,Push 알림관련하여 설정하라고 문자가 왔습니다. 해당 어플을 실행했을때 비밀번호를 여러차례틀려 잠금해제 화면으로 이동하고서는 서비스 지연이라며 오류만 뜹니다. 전혀 접속할수 없으니 빠르게 문제해결바랍니다
55,2021-2-17,별표 5개 만점에 1개를 받았습니다.,5,작년까지 신한페이판 잘썼는데 올해 왜 다시 로그인하라는지 모르겠네요. 해외에서 거주하다보니 국내에서 사용하는 핸폰이 없어서 카드번호로 인증하라해서 했더니 계속 접속 오류라고 뜨고 국제전화해서 상담받으니 전문가답지 않는 알바생이 앱을 지우고 다시 깔아라해서 해봤더니 똑같은 현상만 나타나고 이거 어떻게 하라는건지.... 왕짜증이네요
56,2021-3-23,별표 5개 만점에 1개를 받았습니다.,0,어떻게 쓰라는건가요? 연동도 안되고 결제도 안되고 ...사용이안되는데 보완이 안되네요. 다른카드 써야할까요? 신한카드만 10년넘게쓰는데 골치아프네요. 참고로 삭제했다 다시 다운받은거예요
57,2021-2-5,별표 5개 만점에 3개를 받았습니다.,4,포인트적립하긴좋은데 모르고 한번빠져나가면 광고 적립화면이 없어져버리네요.그리고 며칠천부터 O.X퀴즈 화면으로 안넘어가네요.페이지이동중이라고 나오고 멈춰있네요.에러사항수시로 모니터링해서 수정해줬으면좋겠어요.
58,2021-2-19,별표 5개 만점에 1개를 받았습니다.,6,최악의 앱 다수에 메뉴에 잘 접속되지 않음(최근 확인 기프트샵) 하도 안되서 어플 삭제 후 다시 설치하려고 해도 88%에서 맘춰있음. 이것 때문에 휴대폰을 3번은 껐다 켜도 안됨. 30년 이상 쓴 신한은행을 옮기고 싶어질 정도 -------답변 읽고 난 후---‐---- 설마 인터넷 환경과 플레이스토어 업데이트 환경을 체크 안하고 별점 1개짜리 리뷰를 달았다고 생각하나요?
59,2021-2-5,별표 5개 만점에 1개를 받았습니다.,4,페이판으로 신용카드 알림을 받고있었는데 갑자기 오류 났다고 설정 들어가서 앱푸시알림 해제했다가 다시 설정하라는데 그거 자체가 오류인건지 해제해서 다시 온으로 해놔도 마이소비알림은 활성화가 안되네요 상담원한테 물어봐도 뭐 똑같아요 푸시 알림을 껐다켜서 하라는데 그렇게해도 똑같이 소비알림은 활성화안되요
60,2021-3-23,별표 5개 만점에 1개를 받았습니다.,0,최근에 네트워크 접속 오류 계속 되요. 재설치해도 똑같아요. 시스템 점검해주세요. 답변은 매크로로 돌리고 성의도 없고 한심하네요.
61,2021-2-10,별표 5개 만점에 2개를 받았습니다.,3,스타벅스 오더 해보려했는데 며칠째 메뉴 나오는걸 본적이 없어요 터치결재 하러 가기까지 인증단계가 너무 오래걸려요 이래서 삼성페이 쓸수밖에... 그외 기타 서비스는 좋네요 검색기능도 잘 안되고... 쓸수록 안되는게 많네요
